default,revolvingutilizationofunsecuredlines,age,numberoftime3059dayspastduenotworse,debtratio,monthlyincome,numberofopencreditlinesandloans,numberoftimes90dayslate,numberrealestateloansorlines,numberoftime6089dayspastduenotworse,numberofdependents,total_late_payments,has_late_payments,income_to_debt,age_group
0,0.219382879,56,1,942.0,5400.0,9,0,1,0,1,1,1,0.0010615699983333351,2
0,0.679813777,83,0,0.689589756,4216.0,6,0,2,0,0,0,0,1.4480376972171594,3
0,2.0,45,0,0.339332853,8333.0,7,0,2,0,2,0,0,2.938299935445844,1
0,0.371875401,29,0,0.53628857,2300.0,9,0,1,0,3,0,0,1.861197233360092,0
0,0.025856408,67,0,0.083799311,13054.0,13,0,1,0,0,0,0,11.792548644646416,3
0,0.547887778,29,1,0.24651504,2725.0,5,0,0,1,0,2,1,4.040158529356439,0
0,0.271668778,46,1,0.282830201,15800.0,14,0,2,0,4,1,1,3.523233244653905,2
0,0.085152475,25,0,1005.0,0.0,5,0,0,0,0,0,0,0.0009950238855483725,0
0,0.897203427,68,0,0.787803049,4000.0,8,0,2,0,0,0,0,1.2677435784100273,3
0,0.25889775,33,0,0.537441339,4900.0,3,0,1,0,1,0,0,1.8572125272870252,1
0,0.0,55,1,0.03988553,5590.0,8,0,0,0,0,1,1,24.458530927690063,2
0,0.035940506,46,0,0.271186441,6666.0,10,0,1,0,3,0,0,3.6739522965436766,2
0,0.9999999,66,0,0.046633911,11600.0,2,0,0,0,1,0,0,20.99344729430258,3
0,0.465238835,66,0,0.391427671,3172.0,8,1,1,0,0,1,1,2.5482402845134744,3
0,0.865423051,48,0,0.075848303,500.0,1,0,0,0,0,0,0,13.012649088685796,2
0,0.696411671,52,0,0.408871921,11000.0,11,0,1,0,4,0,0,2.439786549808568,2
0,0.544497658,32,1,0.166766647,6667.0,5,1,0,0,0,2,1,5.960660345080391,1
0,0.081238383,51,0,0.066830086,7750.0,14,0,0,0,2,0,0,14.742720509008349,2
0,0.948762809,27,0,0.144948404,4166.0,5,0,0,0,0,0,0,6.851736453383896,0
0,0.0,32,2,0.463610776,7460.0,10,0,1,1,0,3,1,2.152339230289398,1
0,0.016598893,30,0,0.136575616,1500.0,5,0,0,0,0,0,0,7.268729947027822,0
0,0.063329564,37,0,0.329935275,6179.0,6,0,1,0,3,0,0,3.021738918584609,1
0,0.093638481,49,0,0.042836573,8333.0,10,0,0,0,1,0,0,22.8120022064681,2
0,0.0,37,0,0.184027338,7900.0,5,0,1,0,5,0,0,5.404606750598119,1
0,0.730271957,36,1,0.632794037,5500.0,10,0,2,0,0,1,1,1.5777996346153695,1
0,0.426371142,62,1,0.406053995,3666.0,15,0,1,0,0,1,1,2.4566765399268466,3
0,0.948978489,57,0,0.043744532,8000.0,3,0,0,0,1,0,0,22.349099550309298,2
0,0.0,59,0,0.0,4200.0,7,0,0,0,1,0,0,1000.0,2
0,1.00264667,38,2,0.472542946,3550.0,8,1,0,1,4,4,1,2.111740885271259,1
0,0.0164781,92,0,10.0,5400.0,3,0,0,0,0,0,0,0.09999000099990002,3
0,0.042606843,58,0,3976.0,5400.0,13,0,3,0,0,0,0,0.0002515089910691672,2
0,0.022890604,37,0,0.288477299,6100.0,16,0,1,0,0,0,0,3.4545023166047986,1
0,0.283821988,63,0,0.750200803,1244.0,9,0,0,0,0,0,0,1.3312019848839272,3
0,0.319779462,32,0,1.247340213,12500.0,12,0,8,0,0,0,0,0.8010636760605581,1
0,0.155240525,52,0,0.483518065,6946.0,15,0,2,0,1,0,0,2.0639065335984945,2
0,0.013115183,43,0,4211.0,0.0,21,0,2,0,2,0,0,0.0002374732278619739,1
0,0.067259209,29,1,0.168340507,2090.0,3,0,0,0,0,1,1,5.905261639496568,0
0,0.284236153,45,1,0.318890815,7500.0,9,0,1,0,2,1,1,3.126066623700965,1
0,0.727560021,38,0,0.712458746,2423.0,6,0,1,0,1,0,0,1.401622736572354,1
0,0.687779097,62,0,0.249471161,7090.0,15,0,0,0,0,0,0,3.9924756048062555,3
0,0.9999999,29,0,0.0,5400.0,0,0,0,0,0,0,0,1000.0,0
0,0.033708851,41,0,0.408706353,6500.0,9,0,1,0,2,0,0,2.4407725012748336,1
0,0.0,29,0,0.193935355,3000.0,7,0,0,0,0,0,0,5.129905757731839,0
1,0.03719769,47,0,0.03975841,25000.0,11,0,1,0,3,0,0,24.53481379671091,2
0,0.0,55,1,0.388320836,4400.0,4,0,2,0,1,1,1,2.5685756002024,2
0,0.053589282,87,0,0.001534331,5213.0,4,0,0,0,0,0,0,394.58144970013785,3
0,0.100773109,41,0,0.199761673,9230.0,7,0,1,0,0,0,0,4.9810304180918035,1
0,0.0,61,0,1.394967177,913.0,11,0,2,0,0,0,0,0.7163492211536432,3
0,0.399946674,28,0,0.189702574,4000.0,6,0,0,0,1,0,0,5.243767711284274,0
0,0.052653171,43,0,0.572292191,1984.0,9,0,0,0,4,0,0,1.7443112180818108,1
0,0.072318616,71,0,0.426412462,4300.0,8,0,2,0,1,0,0,2.339660372373513,3
0,0.203959597,46,0,0.072914726,16100.0,6,0,1,0,2,0,0,13.52910379455374,2
0,0.9999999,30,0,0.090341011,5600.0,1,0,0,0,0,0,0,10.94798479951136,0
1,0.880370887,43,0,0.461323764,7523.0,6,0,1,0,1,0,0,2.1629863698721747,1
0,0.429246267,59,0,0.381254316,15928.0,17,0,1,0,1,0,0,2.6160594089930433,2
0,0.0,47,0,773.0,5400.0,2,0,1,0,1,0,0,0.0012936593872452946,2
0,0.049529205,61,0,542.0,5400.0,15,0,0,0,0,0,0,0.001845015046097701,3
0,0.360907571,72,0,0.356679286,3697.0,6,0,1,0,0,0,0,2.795800705104293,3
0,0.335737457,50,0,0.45722203,5773.0,9,0,1,0,1,0,0,2.1823481511790255,2
1,0.635720859,68,1,0.218071277,25000.0,27,0,3,0,0,1,1,4.56472438420122,3
0,0.0,58,0,8380.0,5400.0,20,0,5,0,0,0,0,0.00011933172800337374,2
0,0.507972665,69,2,0.193935355,3000.0,10,2,0,2,0,6,1,5.129905757731839,3
0,0.245841666,71,0,151.0,5400.0,5,0,0,0,0,0,0,0.006622472698856299,3
1,0.953343701,48,2,2073.0,5400.0,5,1,2,2,0,5,1,0.00048239243492887845,2
0,0.9999999,37,0,0.184625639,4500.0,2,0,0,0,1,0,0,5.387186842222802,1
0,0.118853837,50,0,2720.0,5400.0,7,0,1,0,2,0,0,0.0003676469236592192,2
0,0.630073985,38,0,0.563328034,1886.0,3,0,1,0,0,0,0,1.7720190026923242,1
0,0.9999999,35,0,3388.0,5400.0,1,0,1,0,0,0,0,0.0002951592989494395,1
0,0.028423247,59,0,0.033982276,14330.0,12,0,1,0,0,0,0,28.58590447345393,2
0,0.143427862,67,0,0.119463561,5666.0,9,0,0,0,0,0,0,8.301265475623786,3
0,0.186682782,30,0,0.698120752,2500.0,7,0,2,0,2,0,0,1.4303680689484095,0
0,0.496388581,56,0,0.170164956,19580.0,12,0,1,0,1,0,0,5.842317395857596,2
0,0.457526639,51,0,0.333583302,8000.0,16,0,2,0,2,0,0,2.9887923097847837,2
0,0.728218119,40,1,3878.0,5400.0,10,0,2,0,0,1,1,0.00025786481230922836,1
0,0.947264856,28,0,0.467171717,1187.0,4,0,0,0,0,0,0,2.1359684143414412,0
0,0.013916922,54,0,0.017655818,4700.0,7,0,0,0,2,0,0,53.60258124302027,2
0,0.066347297,46,1,4480.0,5400.0,6,0,2,0,0,1,1,0.0002232142358896795,2
0,0.502958087,57,0,6381.0,5400.0,5,0,2,0,0,0,0,0.00015671522383400348,2
0,1.047495906,35,2,0.314566116,3871.0,8,0,2,1,3,3,1,3.168908033205948,1
0,0.012586354,79,0,0.009596162,2500.0,11,0,0,0,0,0,0,94.37379307715379,3
0,0.543445655,46,0,0.267146571,5000.0,6,0,2,0,3,0,0,3.7293037023397178,2
0,0.026580302,79,0,1063.0,5400.0,7,0,1,0,0,0,0,0.0009407328873632292,3
0,0.082317351,64,0,0.214426305,8636.0,29,0,1,0,1,0,0,4.641958650314315,3
0,0.292541492,74,0,0.164917541,2000.0,3,0,0,0,0,0,0,6.027090288181164,3
0,0.024240472,64,0,0.101514142,10500.0,20,0,1,0,0,0,0,9.754751690747215,3
0,0.047650102,63,0,0.387956894,9000.0,6,0,2,0,0,0,0,2.570978983599144,3
1,0.739146488,63,1,0.285156885,6150.0,12,0,0,0,1,1,1,3.49458654472004,3
0,0.186890655,54,0,0.655589124,3640.0,7,0,1,0,1,0,0,1.5230224861293924,2
0,0.007501937,63,0,0.278226307,8050.0,13,0,2,0,3,0,0,3.5813244487740907,3
0,0.522314625,45,0,0.290229092,14491.0,13,0,1,0,3,0,0,3.433722891942402,1
0,0.9999999,22,0,130.0,5400.0,0,0,0,0,0,0,0,0.007692248521165222,0
0,0.571604587,66,0,870.0,5400.0,12,0,0,0,0,0,0,0.0011494239661793493,3
0,0.903231566,57,0,0.13080895,5228.0,10,0,0,0,0,0,0,7.586738229839476,2
0,0.017043518,43,0,0.10821382,2300.0,6,0,0,0,1,0,0,9.156350359322657,1
0,0.060733396,61,0,0.008549573,20000.0,8,0,0,0,0,0,0,104.71672398336555,3
0,0.000582648,54,0,2028.0,5400.0,13,0,1,0,1,0,0,0.0004930964037986174,2
0,0.003894686,90,0,876.0,5400.0,11,0,1,0,0,0,0,0.0011415512082748765,3
0,0.250008365,60,0,2.086478612,7550.0,26,0,0,0,0,0,0,0.47904682436094825,2
0,0.466334165,34,2,0.007495315,3201.0,3,0,0,0,0,2,1,117.71193887454439,1
0,0.114588541,38,0,34.0,5400.0,2,0,0,0,0,0,0,0.029410899679421197,1
0,0.9999999,60,0,0.0,4200.0,0,0,0,0,0,0,0,1000.0,2
0,0.267905614,76,0,0.285452994,8200.0,12,0,0,0,0,0,0,3.4909741596207575,3
0,0.029694361,76,0,0.070513488,9600.0,7,0,0,0,2,0,0,13.983376115006445,3
0,0.305246317,39,0,0.188281635,10154.0,6,0,1,0,2,0,0,5.283132724418827,1
0,0.000685675,83,0,0.0,5400.0,4,0,0,0,0,0,0,1000.0,3
0,0.702493864,63,0,0.582162622,4697.0,8,0,2,0,1,0,0,1.714787543430724,3
0,0.742436041,52,0,0.414081023,9700.0,10,0,2,0,0,0,0,2.4091681975063457,2
1,0.802417179,58,1,668.0,5400.0,5,1,0,0,0,2,1,0.0014970037470003789,2
0,0.9999999,42,1,0.113421853,6250.0,3,3,0,1,2,5,1,8.739589281079025,1
0,0.134191514,63,0,926.5,1.0,9,0,1,0,0,0,0,0.0010793296499410146,3
0,0.002556199,58,0,0.115826132,7752.0,17,0,0,0,2,0,0,8.559728742880916,2
0,0.088845558,62,0,0.073772011,5394.0,5,0,0,0,0,0,0,13.373988296235606,3
0,0.203947961,46,1,1.206516118,5800.0,12,1,4,0,2,2,1,0.8281462956008345,2
0,0.006666097,27,0,0.000268637,7444.0,5,0,0,0,0,0,0,788.2475444118373,0
0,0.014049649,27,0,0.352214765,3724.0,4,0,1,0,1,0,0,2.831138726604478,0
0,0.9999999,35,1,0.092985318,3064.0,1,0,0,0,3,1,1,10.639959743499512,1
0,0.368866624,55,0,0.437996083,9700.0,18,0,2,0,0,0,0,2.2779246529176893,2
0,0.054553316,73,0,0.043259135,16666.0,13,0,0,0,0,0,0,22.594205693355732,3
0,0.179487766,51,0,0.492529978,10173.0,19,0,4,0,0,0,0,2.02621936777263,2
0,0.026885902,36,0,0.344879921,11200.0,6,0,2,0,2,0,0,2.891176790803072,1
0,0.265705207,56,0,0.259102536,31666.0,8,0,3,0,1,0,0,3.8446376393654234,2
0,0.0,59,0,2113.0,5400.0,13,0,2,0,0,0,0,0.0004732605427067947,2
0,0.011847989,49,0,1599.0,5400.0,12,0,1,0,0,0,0,0.0006253904781798135,2
0,0.07083751,64,0,0.255290785,6000.0,6,0,0,0,1,0,0,3.9018180072295614,3
0,0.030996074,56,0,0.131430952,4800.0,11,0,1,0,0,0,0,7.551104820268906,2
0,0.144914011,37,0,0.045366363,6700.0,5,0,0,0,0,0,0,21.56735907882186,1
0,0.353017659,48,0,1.299736021,4166.0,17,0,1,0,1,0,0,0.7687955002823744,2
0,0.020074662,36,0,0.334245422,4750.0,5,0,1,0,0,0,0,2.982889353221354,1
0,0.032769199,70,0,724.0,5400.0,11,0,1,0,0,0,0,0.0013812135618597211,3
1,0.733885463,49,2,0.369223765,8785.0,20,0,2,0,2,2,1,2.7010691763668926,2
0,0.063514422,57,0,2221.5,1.0,12,0,2,0,0,0,0,0.00045014609491510465,2
0,0.03157211,39,0,0.644706486,3900.0,14,0,1,0,1,0,0,1.5486912733287923,1
1,0.991502124,61,10,1.2979007,3000.0,11,2,3,5,1,17,1,0.7698817931193663,3
0,0.397702982,38,0,0.41627543,5750.0,6,0,1,0,2,0,0,2.3964986388007556,1
0,0.971352432,24,0,0.035803497,1200.0,3,0,0,0,0,0,0,27.171331028679152,0
0,0.9999999,33,0,1786.0,5400.0,3,0,1,0,0,0,0,0.0005599101008342101,1
0,0.0,73,0,0.386728192,4550.0,18,0,0,0,0,0,0,2.5791263587043987,3
0,0.9999999,79,0,0.130140954,5178.0,6,0,1,0,0,0,0,7.625382990579739,3
0,0.003851709,81,0,0.000822143,3648.0,1,0,0,0,1,0,0,548.8043474085184,3
0,0.010887967,55,0,0.725137431,2000.0,7,0,2,0,0,0,0,1.3771497753845992,2
0,0.686083014,57,0,0.16069592,11667.0,6,1,1,0,2,1,1,6.184447944017388,2
0,0.212464485,58,0,0.518991188,3290.0,10,0,1,0,1,0,0,1.923109512386583,2
0,0.006956358,52,0,0.003278689,2439.0,4,0,0,0,0,0,0,233.71644912729107,2
0,0.073251754,51,0,0.446688128,10250.0,9,0,1,0,2,0,0,2.2336978299321797,2
0,0.431904058,63,0,0.41905226,8208.0,22,1,2,0,0,1,1,2.380656159307416,3
0,0.006999563,97,0,3.0,5400.0,2,0,0,0,0,0,0,0.33322225924691773,3
0,0.014310431,56,0,13.0,5400.0,2,0,0,0,0,0,0,0.07691716021844473,2
0,0.026944485,41,0,0.686736475,4583.0,8,0,3,0,0,0,0,1.4540453158311837,1
0,0.297094601,43,1,0.603763294,3666.0,9,0,1,0,2,1,1,1.653539508632943,1
0,0.316064767,56,0,1348.0,5400.0,3,0,1,0,0,0,0,0.0007418392122854508,2
0,0.0,59,0,862.0,5400.0,2,0,1,0,0,0,0,0.0011600914616108334,2
0,0.922670104,40,0,0.207789429,9345.0,7,0,0,0,0,0,0,4.789514511292619,1
0,0.051077957,74,0,0.306409131,3416.0,9,0,1,0,0,0,0,3.252993809087603,3
0,0.319190816,49,0,0.358153388,9400.0,18,0,2,0,0,0,0,2.7843256764711346,2
0,0.008737352,68,0,0.209965006,6000.0,28,0,1,0,0,0,0,4.740122634367142,3
0,0.0,57,0,0.785229953,6783.0,8,0,3,0,0,0,0,1.271892524806925,2
0,0.243674266,48,0,0.179979778,8900.0,10,0,1,0,6,0,0,5.525479205748611,2
0,0.9999999,40,1,0.19170579,3833.0,3,2,0,0,2,3,1,5.189257676170499,1
0,0.0,23,0,0.0,3500.0,1,0,0,0,1,0,0,1000.0,0
0,0.028910707,52,0,0.013543599,5389.0,7,0,0,0,2,0,0,68.75877147052803,2
0,0.03423863,48,0,2045.0,5400.0,3,0,1,0,0,0,0,0.0004889973158937331,2
0,0.50329934,55,0,0.454057468,3166.0,5,0,2,0,0,0,0,2.1975246431951754,2
0,0.799981673,61,3,0.671076012,5064.0,19,0,3,1,0,4,1,1.487926934074237,3
0,0.069987933,33,0,0.114004783,3762.0,7,0,0,0,0,0,0,8.695290525438407,1
0,0.067901335,69,0,0.065493451,10000.0,5,0,1,0,0,0,0,15.039075051165566,3
0,0.740635161,39,0,0.432010059,5566.0,7,0,1,0,0,0,0,2.3094151722697047,1
0,0.023382944,84,0,0.00912845,4600.0,6,0,0,0,0,0,0,98.7317901554532,3
0,0.9999999,32,2,0.095584668,2060.0,1,0,0,0,0,2,1,10.353610160983315,1
0,0.003625197,78,0,726.0,5400.0,8,0,1,0,0,0,0,0.0013774085710625743,3
0,0.092287617,61,0,0.229436075,7500.0,23,0,2,0,2,0,0,4.339598302913292,3
0,0.0,37,0,0.177007047,7236.0,5,0,1,0,3,0,0,5.617755121795824,1
0,0.9999999,33,1,0.257707218,5416.0,2,2,1,0,1,3,1,3.8653734044637282,1
0,0.057867667,81,0,0.145685279,3939.0,13,0,0,0,0,0,0,6.817316685200565,3
0,0.07807727,60,0,0.566105156,3917.0,14,0,1,0,2,0,0,1.7633414004791732,2
0,0.201943642,46,0,0.394460554,10000.0,15,0,2,0,3,0,0,2.5286972111003516,2
0,0.077958915,57,0,0.053530226,6500.0,19,0,0,0,0,0,0,18.33845324609511,2
0,0.205676486,57,0,0.130309575,8333.0,8,0,1,0,0,0,0,7.615590866088782,2
1,0.9999999,32,0,0.006731051,3416.0,1,0,0,0,3,0,0,129.3485193669011,1
1,0.57985084,42,0,0.594224361,2700.0,8,0,0,0,0,0,0,1.6800387644080315,1
0,0.073393457,38,1,0.384761524,10000.0,9,0,2,0,0,1,1,2.5922751176190397,1
0,0.079178219,82,0,0.176964607,5000.0,3,0,1,0,0,0,0,5.619094812487069,3
0,0.073123172,33,0,0.216405216,5290.0,9,0,0,0,0,0,0,4.599705648276626,1
0,0.745173448,68,0,0.168767792,4917.0,4,0,1,0,0,0,0,5.89039881015829,3
0,0.10088331,52,1,0.280494456,5500.0,6,1,1,0,2,2,1,3.552467832616924,2
0,0.347665233,46,0,0.041583367,2500.0,1,0,0,0,1,0,0,23.483347383028683,2
0,0.102031508,66,0,90.0,5400.0,4,0,0,0,0,0,0,0.011110987655692715,3
0,0.354125994,57,0,0.558762411,4330.0,4,0,1,0,0,0,0,1.786472225267016,2
0,0.029643294,50,0,0.399106478,9400.0,15,3,4,0,0,3,1,2.499334689602301,2
0,0.540204354,34,0,0.034395414,7500.0,3,1,0,0,0,1,1,28.25224759343117,1
0,0.640927271,53,4,0.52409692,11266.0,17,0,2,0,3,4,1,1.9044103324772883,2
0,0.058271403,76,0,0.374304267,4311.0,7,0,1,0,0,0,0,2.664504744359861,3
0,0.719305764,64,0,0.186225718,6228.0,5,0,1,0,0,0,0,5.341146561926925,3
0,0.045017363,72,0,0.020763907,3900.0,8,0,0,0,0,0,0,45.94763247242326,3
0,0.35592819,48,0,0.478090767,7667.0,17,0,2,0,0,0,0,2.0872871465711214,2
0,0.57762185,71,1,0.4925,6399.0,14,0,2,0,1,1,1,2.026342451874367,3
0,0.015054291,59,0,929.0,5400.0,11,0,1,0,2,0,0,0.001076425106108605,2
0,0.320593837,53,0,1.114622389,5600.0,14,0,1,0,1,0,0,0.8963606412527816,2
0,0.047587303,34,0,997.0,5400.0,4,0,0,0,0,0,0,0.0010030080210551445,1
0,0.173428408,51,1,0.086269282,5250.0,11,0,0,0,0,1,1,11.458785692771025,2
0,0.401789055,55,0,0.412779302,2550.0,11,0,0,0,0,0,0,2.416747273646858,2
0,0.301152442,46,0,0.254661625,7668.0,10,0,1,0,3,0,0,3.9114200263727494,2
0,0.0,27,2,0.229139073,2264.0,5,2,0,1,0,5,1,4.345198696442129,0
0,0.067512585,43,0,0.44723563,9115.0,4,0,2,0,0,0,0,2.230969456845722,1
0,0.0,75,0,0.205971968,1640.0,4,0,0,0,1,0,0,4.831572167299487,3
0,0.993335555,31,0,0.068227425,4484.0,6,0,0,0,1,0,0,14.445142225064707,1
0,0.138793584,43,0,0.384074741,11666.0,9,0,5,0,0,0,0,2.596898455097578,1
0,0.193584801,51,0,0.532754538,3800.0,13,0,2,0,0,0,0,1.873520370893783,2
0,0.001124859,28,1,0.057990335,6000.0,8,1,0,0,0,2,1,16.951929498281373,0
0,0.485558448,51,0,0.09963548,6583.0,5,0,0,0,0,0,0,9.936853284746096,2
0,0.979521555,55,1,0.467850417,7433.0,11,0,2,2,0,3,1,2.132876422289713,2
0,0.090641506,69,0,0.016683267,4015.0,2,0,0,0,0,0,0,56.550636259691146,3
0,0.38480769,42,0,0.533099636,7416.0,5,0,1,0,3,0,0,1.8723098324672889,1
0,0.183676155,33,0,0.660528423,2497.0,9,0,1,0,0,0,0,1.5116508455752322,1
0,0.018124667,60,0,0.023181455,1250.0,4,0,0,0,1,0,0,41.354004546045715,2
1,0.9999999,54,0,0.228402866,2372.0,2,0,0,1,0,1,1,4.359143446795473,2
0,0.290320472,48,0,0.262848568,7996.0,7,0,1,0,3,0,0,3.790052785126353,2
0,0.052161271,49,0,0.067629397,6993.0,5,0,0,0,1,0,0,14.571015391552983,2
0,0.9999999,73,0,8500.0,0.0,2,0,0,0,0,0,0,0.00011764704498270058,3
0,0.9999999,91,0,0.0,5400.0,3,0,0,0,0,0,0,1000.0,3
0,0.412657703,66,1,0.195074372,4100.0,7,1,0,0,0,2,1,5.1001055864659355,3
0,0.091201293,49,1,0.568886223,5000.0,15,0,2,0,0,1,1,1.7547362256553445,2
0,0.500234532,46,0,0.278025952,4700.0,10,0,1,0,1,0,0,3.5838960241232325,2
1,0.913140498,37,2,1.620344914,4000.0,16,0,3,0,1,2,1,0.6167719103845168,1
0,0.056390008,54,0,2126.0,5400.0,8,0,1,0,0,0,0,0.00047036666492631,2
0,0.611388611,22,0,0.347066167,800.0,4,0,0,0,0,0,0,2.873016957146542,0
0,0.065630892,31,0,0.162635688,5250.0,10,0,0,0,0,0,0,6.111136343314057,1
0,0.499666889,39,0,0.450171821,3200.0,8,0,1,0,0,0,0,2.2164504817334323,1
0,0.9999999,56,0,7.0,5400.0,1,0,0,0,0,0,0,0.142836737608913,2
0,0.289470539,44,0,0.4825614,8916.0,17,0,2,0,1,0,0,2.0679897113375882,1
1,0.814154511,50,1,0.297139683,3600.0,8,0,1,1,1,2,1,3.35413249902731,2
0,0.016406971,55,0,0.001785714,5599.0,3,0,0,0,2,0,0,358.97439579224573,2
0,0.078497383,52,0,0.207274054,8220.0,5,0,1,0,3,0,0,4.801366184575252,2
0,0.029692431,58,2,0.287187752,6204.0,19,0,1,0,0,2,1,3.4699600974020575,2
0,0.01255887,62,0,0.044762033,7416.0,5,0,0,0,0,0,0,21.852176016742963,3
0,0.062093267,42,0,0.230261579,8333.0,6,0,1,0,4,0,0,4.324107810402869,1
0,0.074201053,47,0,1215.0,5400.0,4,0,1,0,0,0,0,0.0008230445900867571,2
0,0.551889862,42,1,0.790613718,3600.0,18,0,2,0,1,1,1,1.263242383578805,1
1,0.640058527,39,0,0.055984556,9841.0,9,0,0,0,2,0,0,17.54861440001393,1
0,0.581815774,45,0,0.724784402,8000.0,11,0,2,0,0,0,0,1.377819635203458,1
0,0.0,82,0,0.0,5400.0,3,0,0,0,0,0,0,1000.0,3
0,0.0,64,0,3819.0,5400.0,3,0,2,0,0,0,0,0.00026184858291474655,3
0,0.312068793,55,1,0.127071823,1266.0,5,0,0,0,0,1,1,7.808118730378344,2
0,0.266371179,58,0,0.498488489,12900.0,12,0,1,0,2,0,0,2.0020481392915546,2
0,0.040186458,35,0,0.300839136,5600.0,8,0,2,0,1,0,0,3.313023000436895,1
0,0.749602291,62,0,7963.0,5400.0,7,0,2,0,3,0,0,0.0001255807954815025,3
1,0.955545894,52,1,0.524949909,10480.0,11,0,3,0,1,1,1,1.9013217473529402,2
0,0.086635409,40,0,887.0,0.0,8,0,1,0,1,0,0,0.0011273944448766124,1
0,0.212768452,57,0,2301.0,5400.0,17,0,2,0,0,0,0,0.00043459346606107514,2
0,0.9543957,45,2,0.4842141,8836.0,10,0,1,0,1,2,1,2.0609458793551134,1
0,0.188256123,27,0,0.881825173,3900.0,6,0,1,0,1,0,0,1.1327271022436058,0
0,1.245847176,24,1,499.0,5400.0,4,1,0,0,0,2,1,0.002004003999991984,0
0,0.014049887,37,0,0.674399608,6120.0,9,0,1,0,0,0,0,1.480604945805654,1
0,0.329609837,36,0,0.437743191,3597.0,16,0,2,0,2,0,0,2.279237650892684,1
0,0.484099985,40,0,0.423251505,10794.0,9,0,2,0,2,0,0,2.3570924044217594,1
0,0.0,86,0,2.0,5400.0,9,0,0,0,0,0,0,0.49975012493753124,3
0,0.035113768,56,0,87.0,5400.0,11,0,0,0,0,0,0,0.011494120757232674,2
0,0.084826988,59,0,0.53418212,3612.0,9,0,2,0,0,0,0,1.8685228123839415,2
0,0.9999999,40,0,0.60616581,7200.0,6,0,3,0,0,0,0,1.6469965593088978,1
0,0.152250785,49,0,0.030774358,9000.0,3,0,0,0,0,0,0,31.471918331127256,2
0,0.2128856,66,0,0.351891786,5100.0,10,0,1,0,0,0,0,2.8337298845488004,3
0,0.9999999,63,3,0.200843235,5217.0,5,0,1,1,4,4,1,4.954339936139053,3
0,0.9999999,45,0,461.0,5400.0,2,0,0,0,0,0,0,0.002169192691555984,1
0,0.0,30,0,0.0,4700.0,1,0,0,0,1,0,0,1000.0,0
0,0.576284725,36,0,0.785404865,3000.0,10,0,1,0,1,0,0,1.2716096307466258,1
0,0.408215982,39,0,677.0,5400.0,4,0,0,0,2,0,0,0.0014771026926104984,1
0,0.0,27,0,0.0,4500.0,5,0,0,0,0,0,0,1000.0,0
0,0.10680013,44,3,0.747375437,6000.0,8,0,3,0,2,3,1,1.3362277148067327,1
0,0.004552998,34,0,3.0,5400.0,2,0,0,0,0,0,0,0.33322225924691773,1
0,0.277436128,59,0,0.388566694,3620.0,8,0,1,0,1,0,0,2.566954555925153,2
0,0.285342534,38,0,0.08951092,3250.0,4,0,0,0,3,0,0,11.0483906251312,1
0,0.162077194,38,0,0.024885359,70000.0,6,0,1,0,2,0,0,38.63187680727163,1
0,0.57073821,39,0,1314.0,5400.0,5,2,2,0,0,2,1,0.000761034428436508,1
0,0.622524722,43,0,0.353883732,10234.0,8,0,1,0,0,0,0,2.8178242895619685,1
0,0.113165062,57,0,3169.0,5400.0,16,0,1,0,3,0,0,0.00031555685845476223,2
0,0.0,75,0,0.527431421,801.0,4,0,1,0,0,0,0,1.892393147454417,3
0,0.732711215,29,0,0.338531127,8400.0,10,0,1,0,0,0,0,2.945238066493974,0
0,0.486651335,55,0,0.324741695,9000.0,10,0,2,0,0,0,0,3.0699171010330746,2
0,0.584844623,60,0,0.293637575,6003.0,11,0,1,0,0,0,0,3.394000239107317,2
0,0.875440658,37,0,0.437717467,1436.0,5,0,0,0,1,0,0,2.2793712929601684,1
0,0.043861767,69,0,0.064119265,6908.0,7,0,1,0,0,0,0,15.356438682162645,3
0,0.03929607,48,0,0.480393478,7420.0,10,0,2,0,0,0,0,2.0773027589709057,2
1,0.339503567,89,1,0.549380248,2500.0,9,3,0,1,0,5,1,1.8169256684516775,3
0,0.064835195,56,2,0.197624587,8166.0,10,0,1,0,0,2,1,5.034623432596489,2
0,0.008684579,75,0,0.0013269,8289.0,5,0,0,0,0,0,0,429.75632816193223,3
0,0.9999999,55,1,0.138721351,4144.0,1,0,0,0,0,1,1,7.157102281382894,2
0,0.503587987,63,0,1.308922769,4000.0,16,0,1,0,0,0,0,0.7634037850669653,3
0,0.000309046,49,0,562.0,5400.0,10,0,1,0,0,0,0,0.0017793562644906327,2
0,0.697812691,31,0,0.236980252,12000.0,10,0,0,0,1,0,0,4.202029334770181,1
0,0.650432993,61,0,0.368063194,10000.0,10,0,1,0,1,0,0,2.7095630674024895,3
0,0.30248201,46,0,0.348057208,7900.0,12,0,1,0,2,0,0,2.8648599057149395,2
0,0.9999999,40,0,0.185755935,2400.0,1,2,0,0,0,2,1,5.354582171645576,1
0,0.159116246,91,0,0.184123484,1813.0,6,0,0,0,0,0,0,5.401799806230959,3
0,0.768537191,46,0,2568.0,5400.0,5,0,0,0,0,0,0,0.00038940794804986445,2
0,0.155644438,56,0,0.336831584,2000.0,5,0,1,0,0,0,0,2.960054794639923,2
0,0.836294011,29,3,0.260170076,4350.0,8,0,1,0,1,3,1,3.8289225753412888,0
