sample_id,true_label,model_prob,mcdm_ensemble,final_risk_score,model_prediction,mcdm_prediction,final_prediction,mcdm_topsis_equal,mcdm_topsis_weighted,mcdm_saw_equal,mcdm_saw_weighted,mcdm_wpm_equal,mcdm_wpm_weighted,mcdm_vikor_equal,mcdm_vikor_weighted,criteria_Payment_Behavior_Risk,criteria_Financial_Capacity_Risk,criteria_Severe_Default_Risk,criteria_Interaction_Risk,criteria_Other_Risk
97,0,0.7375884,0.5574750137435657,0.6655430786652272,1,1,1,0.27238049600555286,0.3803006942894066,0.7396721419046864,0.664945316694731,0.8243857396581608,0.7134641031338937,0.5378226285041425,0.5378226226251287,0.3925184,0.05006294,0.57166296,6.336067e-05,0.00094379927
98,1,0.63726217,0.5438813814567007,0.599909881712853,1,1,1,0.40381409530294515,0.47645730207963644,0.6286611980151461,0.5715545880337034,0.7330445773820695,0.620472217022766,0.5358443972275835,0.5358444016793231,0.16056406,-0.12383258,0.6420681,-0.0050948802,-0.12842447
99,0,0.17081001,0.36302279478170735,0.24769513227883286,0,0,0,0.879326999499142,0.8910996166121576,0.12835146861818092,0.13115344132740928,0.2738955917964874,0.18728030041363558,0.10179396092621436,0.10179395753392251,-0.8305115,-0.30310127,-0.2837286,-0.0146318525,-0.16614515
100,0,0.42349634,0.44496148290194915,0.43208241248908774,0,0,0,0.6160528721148417,0.6506401149683531,0.42116713460660893,0.3886948985632702,0.5204870364570067,0.41777033561709137,0.27616663014198933,0.2761666265888296,-0.25385752,0.11081561,-0.17908227,-0.01338295,0.008849964
101,0,0.5069912,0.49163209557591725,0.5008475866320088,1,0,1,0.5398694258256975,0.5813284163911371,0.5029588950444066,0.45996158338438,0.551776772100305,0.4599223420912595,0.4410348207140738,0.44103482557691676,-0.09440682,0.32301542,-0.19349954,-0.01021499,-0.015147844
102,0,0.34472355,0.4156020648866031,0.3730749633943691,0,0,0,0.6941152814684406,0.6969372688316992,0.33676588672759167,0.32722054751509333,0.41004927525789503,0.3333644837173612,0.2321714061499865,0.23217140245939097,-0.348621,0.080033325,-0.26482975,-0.012690741,-0.1144269
103,0,0.23406033,0.4007069579367845,0.30071898546238773,0,0,0,0.7610862483533067,0.8382730000317955,0.257064493376034,0.20434423617960654,0.33590890913627847,0.22438958051256014,0.2130443356237282,0.21304433111932888,-0.80237603,0.025820171,-0.2781836,-0.0082725715,-0.14073314
104,1,0.58273774,0.48914995331842137,0.5453026455214756,1,0,1,0.4909302682870265,0.4963181600868384,0.5551774216563686,0.5243520026872716,0.5941027166157207,0.5198317845267829,0.4208005853671292,0.4208005908607816,0.17627478,0.21790859,-0.1782055,-0.004323107,0.10414737
105,0,0.457797,0.4729512194445112,0.46385868826112664,0,0,0,0.5882907230946943,0.6087990031507164,0.45006809634252876,0.4248711572656163,0.5142132475399276,0.42893685383053315,0.39322542849818304,0.39322543366714213,-0.15457638,0.30661163,-0.20949332,-0.012675119,-0.117301755
106,1,0.6322293,0.5617027343619582,0.6040187025590228,1,1,1,0.3478783795244113,0.5300441222633231,0.6791178996843629,0.5494046021328988,0.7724725717581302,0.6041675509930915,0.5780193559440682,0.5780193478044732,-0.018138768,0.044990033,0.4106782,0.012610242,0.0734324
107,0,0.16858426,0.3678373533234906,0.24828549872819233,0,0,0,0.8814933774116205,0.8840391511983359,0.12211607660782386,0.13054113066806475,0.26692930884955957,0.18875437223006886,0.12895780771500787,0.12895780340383953,-0.7831297,-0.3509998,-0.28588468,-0.009473534,-0.1844265
108,0,0.24904534,0.41541175667154984,0.3155919079927929,0,0,0,0.7951315822724396,0.7532273548556838,0.2272776181681152,0.24243106440953585,0.37784752628981333,0.30230424648651893,0.2734997460734959,0.273499739260628,-0.39865306,-0.21919188,-0.23870258,0.004730736,-0.27011475
109,0,0.30708763,0.4412915367585282,0.36076920464443607,0,0,0,0.6899577391788283,0.7568464483559088,0.33734483144595073,0.2810676696425306,0.4203223486315083,0.31024828865662096,0.3276841149862455,0.32768410843919504,-0.525652,-0.028696517,-0.24430466,0.0032924316,-0.03663033
110,0,0.76464486,0.585094689397991,0.692824810373378,1,1,1,0.2964643815786994,0.3168160360244322,0.7433173965649355,0.7013072209571606,0.7958117112748977,0.7228423092691598,0.6806184428756266,0.6806184459901572,0.62338173,-0.20080328,0.7174284,0.0019151261,0.018173585
111,0,0.6148941,0.5014721248812544,0.569525329044146,1,1,1,0.4661399095152014,0.4672199855641471,0.5817653964362001,0.5523186077092556,0.6176805174533854,0.5466016460275993,0.4556245871303907,0.45562459231670627,0.25386265,0.24029446,-0.16305678,-0.004892542,0.12350379
112,0,0.4355852,0.49905787128707974,0.46097428686817965,0,0,0,0.5486904854029051,0.6702394954563428,0.4957726931207186,0.38247122133388445,0.5087095494356236,0.3833551817443106,0.5027887329297643,0.5027887238713746,-0.34411085,0.09413273,-0.22481886,0.017529523,0.17994815
113,0,0.37201184,0.43257350989415577,0.39623652008467647,0,0,0,0.6635156865748635,0.6772575419369151,0.3691021009007459,0.34713764412041015,0.44554137650914105,0.3609931869726795,0.28165280016899935,0.2816527955537711,-0.29076177,0.014229447,-0.24500482,-0.0074774018,-0.012801606
114,0,0.38417032,0.487418246914542,0.425469501872697,0,0,0,0.6014291518995798,0.6916755859589685,0.43444566409976126,0.34514964255408687,0.4814668747454199,0.3652637833936958,0.4823016247388508,0.48230161523836224,-0.35178533,-0.037701234,-0.2237294,0.019960286,0.10315064
115,1,0.3912479,0.5080498757724408,0.4379687012340404,0,1,0,0.5802983051138215,0.7238581074044005,0.4587688423502362,0.33560975243939273,0.4653759469725986,0.3315342627653798,0.5627326094672621,0.5627326115527856,-0.5297197,0.00066160504,-0.23835638,0.009182502,0.29794195
116,0,0.50568503,0.4375462786505876,0.4784295481900477,1,0,0,0.5963547611938764,0.5298278444938666,0.4421862066147916,0.47362770336638127,0.532311389216123,0.4810570130801293,0.25591837992075245,0.25591838737922556,0.116145775,0.18321852,-0.19304678,-0.024290469,-0.07750632
117,0,0.39620847,0.4256770707926384,0.4079959222778174,0,0,0,0.6796645163358239,0.6333870747632955,0.3606339710779539,0.38275993417696774,0.5274587118720151,0.443242327982718,0.20528999935679443,0.20528999689145708,-0.16132425,-0.37144446,0.42586654,-0.019489652,-0.3131172
118,0,0.37681118,0.4853226220443684,0.42021576964198903,0,0,0,0.5979756524741735,0.7131143850687026,0.4375761540235411,0.33061823445342675,0.46713179174457575,0.34376541005263117,0.47992267297982655,0.4799226635994984,-0.4363964,-0.09072316,-0.23055437,0.019261118,0.21708687
119,1,0.8738225,0.6240104455981916,0.7738977201475408,1,1,1,0.10418779705510023,0.14087487558347125,0.9200633918765043,0.8590563462155572,0.9339304806275404,0.8741393612372318,0.7686240933524356,0.7686240964872585,1.0973643,-0.022904243,0.70532084,0.021134097,0.1160513
120,0,0.16800281,0.36513225397734345,0.24685459300386312,0,0,0,0.9049725099443533,0.8840895415679928,0.1106930121692058,0.13426160806203033,0.3093718280151006,0.21759953817030378,0.09128033080738811,0.09128032742950914,-0.7642521,-0.3423825,-0.23662758,-0.014706831,-0.2600996
121,0,0.57059777,0.5353285354478422,0.5564900927584673,1,1,1,0.4041703977696867,0.6106857087584834,0.628566068122613,0.49002084614732067,0.7295852473902487,0.5393887448379197,0.48695945555593106,0.4869594492635324,-0.26430288,0.029809479,0.40483773,0.0021588113,0.09356746
122,1,0.862911,0.6180557509826732,0.7649689277238493,1,1,1,0.16086906108449578,0.15466167577062592,0.8689440903198343,0.843663135801831,0.8948015326943644,0.8552421762695369,0.7587721131749059,0.7587721161884808,1.0806721,-0.077357665,0.72362876,0.0042980877,0.090219095
123,0,0.30553442,0.4031251177685721,0.3445707035262292,0,0,0,0.7496441794015545,0.7201536191845669,0.2815800807898998,0.2937903309576875,0.40625131003260806,0.32909202976010515,0.19125217670381128,0.1912521732870365,-0.36810902,-0.07612464,-0.2459103,-0.014278869,-0.13487808
124,0,0.1631411,0.34505802155569776,0.235907871071639,0,0,0,0.9299136077366592,0.8577327560687533,0.07641997499158504,0.13404983291020026,0.24945603556977847,0.19540367156764318,0.060580011821798715,0.06058000877597225,-0.65384746,-0.42368016,-0.28652817,-0.01658101,-0.27262378
125,0,0.27573055,0.4157901753913663,0.3317544092707357,0,0,0,0.7551703094855788,0.7562225875066931,0.26846805419651765,0.2585276352385535,0.389941737281113,0.30270867835917836,0.2549990241865576,0.2549990186315372,-0.45585266,-0.20173763,-0.24492346,-0.0023191818,-0.079126865
126,0,0.26445615,0.4607270814254124,0.3429645362406667,0,0,0,0.6677631859625077,0.8360219628308583,0.347966524626687,0.21133240208058432,0.3771181089729943,0.22337549351301497,0.4496491705852535,0.4496491734136233,-0.88715047,-0.17203286,-0.24354468,0.012759748,0.24881326
127,0,0.849072,0.6108833079563192,0.7537965466589376,1,1,1,0.1643148798834872,0.17311022754854385,0.8636491479918341,0.8216487875402532,0.8933576765937972,0.8393120920082097,0.7427024945451909,0.7427024976202031,1.0239502,-0.05212668,0.71124315,0.016881622,0.009171782
128,0,0.5369302,0.5001698887354669,0.5222260835173343,1,1,1,0.4926876865431001,0.5670890392717394,0.5408244190757784,0.48561930985097024,0.6802655940439098,0.5509627286915298,0.39378322001504,0.3937832150115863,-0.06286531,-0.09457072,0.4556934,-0.005087727,-0.16339996
129,0,0.6537515,0.46695707771875683,0.5790337563900082,1,0,1,0.4809826131382607,0.37296763625273477,0.5574091985033619,0.6055058359621746,0.6532216908546221,0.6222581771586971,0.3169547720844355,0.3169547696826134,0.5610017,0.15656152,-0.07021614,-0.019576548,-0.010420321
130,1,0.8085866,0.5977724968791949,0.7242609750986475,1,1,1,0.16943098813104668,0.29300443475282323,0.836818310519834,0.7466322802904063,0.8889609836391331,0.7847242376911201,0.6650729911994431,0.6650729953700896,0.6118991,0.065102324,0.65208745,0.007900676,0.08564268
131,1,0.7405339,0.5406513596958383,0.6605808947637266,1,1,1,0.28722421768971146,0.35886052822926584,0.7217163263564873,0.6753475706137603,0.8161768092249725,0.7251456154968636,0.4765087462462822,0.4765087418969829,0.45592895,0.12266525,0.5336586,-0.008513575,-0.07321512
132,0,0.15600047,0.3601647890421656,0.23766619619977106,0,0,0,0.8656249214360203,0.9160436397929734,0.12225399505034562,0.09986752554786771,0.22562614761816266,0.14245387978391044,0.12757616331734078,0.1275761590420983,-0.9524119,-0.3874073,-0.30015486,-0.009718755,-0.056820884
133,0,0.20007059,0.40507353386662304,0.28207177486571433,0,0,0,0.7869130717730171,0.8824564842208886,0.2244789285724338,0.15905339171519664,0.33074768517106234,0.20130228208177486,0.24125114293520977,0.24125113702080933,-0.9105246,-0.1273942,-0.2588722,-0.00041655754,-0.106865965
134,1,0.91446215,0.6704517919878159,0.8168580420438447,1,1,1,0.04210223046180023,0.023618377198207613,0.9580776608486276,0.9628134985782788,0.9719735377700564,0.9706245763830346,0.9141519537452799,0.9141519556287082,1.4800377,0.19304381,0.57617164,0.0013045161,0.10059999
135,0,0.28941953,0.4524540982652188,0.3546333643598748,0,0,0,0.6967519319966919,0.7548252625816627,0.32370394974707994,0.2653962397034386,0.3691089289041808,0.28093801385475087,0.4138794365369158,0.41387942717564075,-0.47492123,-0.15321627,-0.27894783,0.01907233,-0.028412586
136,0,0.46374515,0.4058668445346368,0.44059382600774816,0,0,0,0.6790053337372515,0.5327227397802745,0.367602539916955,0.44928834310061294,0.5627622442561616,0.5166759066503986,0.12157102181242056,0.12157102198128603,0.1522209,-0.27192387,0.22224075,-0.03421495,-0.23181772
137,0,0.333776,0.4138459090406216,0.3658039648936,0,0,0,0.7531523559439921,0.6150104195243068,0.2777992276510358,0.3422959241069151,0.42115115683267385,0.3791129570402472,0.27178484887174287,0.27178484299420536,-0.00582769,-0.1324207,-0.2246886,-0.00039379206,-0.34604552
138,0,0.3207898,0.45946423075816023,0.3762595956016421,0,0,0,0.6572820965761343,0.7607553295884362,0.36950667872403475,0.2828834008363087,0.45064171002374315,0.3199106682817733,0.3861385998124522,0.3861385920647903,-0.5556408,-0.16087511,-0.20456131,0.010029251,0.14268348
139,0,0.14900398,0.3783496568612873,0.24074225525111437,0,0,0,0.8838920678501865,0.9349780674742652,0.1177283538909335,0.09519943916966128,0.2882230088771411,0.1723492316091825,0.15834612729009984,0.15834612201902384,-0.9628433,-0.32367462,-0.24422963,-0.004118575,-0.22578877
140,0,0.16187835,0.39576778884582986,0.2554341284467907,0,0,0,0.8493993890495954,0.9133585122804211,0.1500766000337589,0.11470747889554969,0.28340228317692195,0.17849184049113972,0.22953999620188598,0.2295399893583526,-0.9022124,-0.28233823,-0.27433157,0.00473961,-0.20839557
141,0,0.23262091,0.4109708934634234,0.3039609032714091,0,0,0,0.77020914567718,0.8291795753166313,0.24220549415785608,0.20043788141894012,0.36168068939714076,0.2513769924459028,0.2473286138851633,0.24732860809807386,-0.6982524,-0.28019422,-0.23957133,-0.00109303,0.007319502
142,1,0.9014292,0.6434882569134407,0.798252856247432,1,1,1,0.04264829823657029,0.07359928452506836,0.9562223948106051,0.9199120223792416,0.9700204814961662,0.9350064608689072,0.8177166918329979,0.8177166951493132,1.2603564,0.11436367,0.6684746,0.0065359715,0.14525375
143,0,0.36357313,0.5033946999374286,0.4195017752434117,0,1,0,0.5886245725628807,0.7545880712867038,0.44856860359297024,0.3083959023138554,0.4755444816569574,0.31991551987800265,0.5437447937641513,0.5437447959894124,-0.6279471,-0.04117783,-0.20910446,0.01514288,0.28497678
144,0,0.22733474,0.3994365579546242,0.2961754718089401,0,0,0,0.7663158986213834,0.8526768872807768,0.25481769362550977,0.1964207830003801,0.3761949498749061,0.23405216015048244,0.19087145984102233,0.19087145596079838,-0.8767949,0.074108265,-0.22485828,-0.011780774,-0.20231724
145,0,0.5333402,0.5215912749812901,0.5286406453627706,1,1,1,0.5011233453775987,0.5949296676500481,0.5506632836513253,0.4653641844610251,0.5463384540798499,0.44134628421666694,0.5540082836111776,0.554008286910744,-0.16727132,0.27146694,-0.2196583,-0.006989292,0.23779061
146,1,0.89028764,0.6525059145906611,0.7951749603835362,1,1,1,0.14180111288534009,0.09254240293803792,0.910104218976617,0.906298127778191,0.9132409465316852,0.8999890418106603,0.8726834121141503,0.8726834136102798,1.34129,-0.08203675,0.80946404,0.01036616,-0.0036214264
147,0,0.17932992,0.35066512764045943,0.24786400562743088,0,0,0,0.897029289751194,0.8720255111762649,0.11873288120383152,0.14650296320495323,0.3026075962090316,0.21589948511791665,0.03700734746759386,0.037007345851033324,-0.75841194,-0.34517717,-0.25293157,-0.024590082,-0.15800376
148,1,0.28327066,0.4262495870526492,0.34046224097950695,0,0,0,0.7335762933362278,0.7625020322678319,0.2926141248102485,0.2642982789821997,0.4043129235956891,0.30557584932082343,0.2812369569754356,0.28123695105033997,-0.50170577,-0.09199542,-0.24327888,-0.00022484548,-0.109311126
149,0,0.5640676,0.5155337358723074,0.5446540616039431,1,1,1,0.45191425176417915,0.5573367100836314,0.577614702384596,0.5034856837929734,0.709195162820564,0.5685067694141953,0.43503979767033457,0.43503979206454235,-0.051711533,-0.0053482223,0.3865346,-0.0016818903,-0.088326626
150,1,0.8464042,0.5990977457721139,0.7474816390498124,1,1,1,0.18347792094838583,0.17636132975391014,0.8432412670630719,0.8172340084367058,0.8788922327608333,0.8336688075832165,0.7005883292080614,0.7005883328804846,1.0234509,-0.080994025,0.68231726,0.0076588253,0.056018904
151,0,0.38907817,0.4548323343455803,0.41537984471559575,0,0,0,0.648354058768934,0.685102584209142,0.3844078466979225,0.35348537017863046,0.46474451502264874,0.36890861544609044,0.3485939685916392,0.348593973795848,-0.3458671,-0.008269331,-0.2259318,-0.018242076,0.12890106
152,0,0.44407892,0.41777714660067494,0.43355822392423604,0,0,0,0.6501207204409489,0.5830541089273733,0.38825061103044467,0.42202780326191636,0.511331883889115,0.45011656061592903,0.18932260544620633,0.1893226039351921,-0.016110947,0.08355351,-0.18332784,-0.024814721,-0.10214459
153,0,0.36709675,0.48307941081121586,0.4134898214419485,0,0,0,0.6082993640992493,0.7135974686097563,0.4250404110134487,0.32403834744650717,0.4487266727017092,0.33402223636791956,0.48474455411222445,0.48474454437231307,-0.42260307,-0.11683957,-0.24420753,0.021270897,0.19946656
154,1,0.89273477,0.646720100352772,0.7943289355077776,1,1,1,0.13544278728585785,0.05939716155536859,0.8842336418591544,0.9200544452245067,0.9146741223115479,0.9249307686636196,0.8556047452275197,0.8556047473892432,1.4421523,0.07340698,0.6263223,-0.0011911644,-0.039926928
155,0,0.14001596,0.35379911959916466,0.22552922815382526,0,0,0,0.9184535679558752,0.9266006045371638,0.07166717638586073,0.08418588932560353,0.245944360755598,0.16163725028570786,0.08978006740894846,0.08978006339789238,-0.8988658,-0.47791705,-0.25591552,-0.011222718,-0.18945678
156,0,0.15660407,0.3887887953668971,0.24947796400189953,0,0,0,0.8536146237181026,0.9304526759995697,0.14907190213527954,0.10389542600980015,0.2902835011284356,0.1663374305321137,0.20164660586092048,0.2016465998326137,-0.99705684,-0.22411291,-0.25870818,0.00015190127,-0.22221068
157,0,0.2771726,0.44026128989800895,0.34240807609695234,0,0,0,0.6968151884552547,0.8055596983056554,0.321284392292136,0.23752431783798952,0.40602475422495077,0.27387995650602664,0.3377452340699619,0.33774523858243855,-0.6983674,-0.21459484,-0.22124201,0.003810132,0.15364343
158,0,0.46360418,0.5181108742927596,0.48540685892006097,0,1,0,0.5404570647851645,0.6075335915323685,0.5047867536656924,0.41508954397680264,0.538200330580862,0.43056207733408086,0.5838639928103442,0.583863981488129,-0.102013394,-0.0323717,-0.19928089,0.03028083,0.13932349
159,0,0.4651778,0.42461485841067687,0.44895264974511484,0,0,0,0.6488734266754586,0.5269744660878088,0.38911745872063486,0.44520178381046194,0.5132516063448169,0.47016677346364555,0.24475487490616532,0.24475487175595836,0.18892863,-0.082556896,-0.17743945,-0.015589453,-0.07107789
160,0,0.5530316,0.42977592694632905,0.5037293686384865,1,0,1,0.5871873790899271,0.42571904907911584,0.45123679521891846,0.5225186354725736,0.4558884261991078,0.4518794787593213,0.32421863486126035,0.3242186304103465,0.50418967,-0.038413715,-0.2710974,-0.008192653,0.008220677
161,1,0.8460625,0.5950251279849214,0.745647551956908,1,1,1,0.18029249184473856,0.17681747209001933,0.8454528750081635,0.8160838169161142,0.8809507728638736,0.8333127212522687,0.6851855475951492,0.6851855515137331,1.0220315,-0.07822467,0.6665031,0.009634906,0.06588015
162,0,0.2512395,0.4064186798177227,0.3133111799415773,0,0,0,0.7739936415881732,0.8028204176278253,0.2509495234137381,0.22975949130778203,0.38569830415403683,0.28051158336127496,0.20812146457806774,0.20812146012069824,-0.61826354,-0.12149339,-0.23859996,-0.008513831,-0.12336198
163,0,0.30489367,0.4292540693863577,0.3546378342145422,0,0,0,0.673150664316196,0.7793896242533116,0.35315841620499344,0.2739917446026655,0.401074166281132,0.2775985933745856,0.28567811416014205,0.28567810913912284,-0.6877911,0.18004449,-0.2597466,-0.005275128,-0.06955383
